row_key,task_group,length_bucket,fixed64_seed0_candidate_key,fixed64_seed0_canvas,fixed64_seed0_passed,ordinary_confidence_best_of_grid_candidate_key,ordinary_confidence_best_of_grid_canvas,ordinary_confidence_best_of_grid_passed,phase5_prefix_only_deterministic_proxy_candidate_key,phase5_prefix_only_deterministic_proxy_canvas,phase5_prefix_only_deterministic_proxy_passed,phase5_combined_deterministic_proxy_candidate_key,phase5_combined_deterministic_proxy_canvas,phase5_combined_deterministic_proxy_passed,fixed_score_only_abductive_selector_candidate_key,fixed_score_only_abductive_selector_canvas,fixed_score_only_abductive_selector_passed,best_of_8_oracle_ceiling_offline_only_candidate_key,best_of_8_oracle_ceiling_offline_only_canvas,best_of_8_oracle_ceiling_offline_only_passed
HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f,HumanEval/126,long,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4047:5ebdad77dd09ba1f|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4048:58b50d4dbea5183e|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4049:f8fb20a469bf3b9e|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:404:5eb5449a5befc094,HumanEval/14,medium,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:404:5eb5449a5befc094|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4050:6f2d8217c2bfeb4d|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4051:d6303fe699177114,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4051:d6303fe699177114|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4052:fa1183c75eb70004,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4052:fa1183c75eb70004|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4053:d00c14b2924f4162,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4053:d00c14b2924f4162|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4054:1a44d8a870e2764c|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4055:c12f4199770d681b,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4055:c12f4199770d681b|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305,HumanEval/126,short,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4056:6bef87a3ad2fe305|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16,HumanEval/126,long,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=32|seed=0,32,True,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:4057:a6f33763f8e2dd16|deployable_grid|canvas=32|seed=0,32,True
HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4058:5c8e0431b3d861e7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4059:9151018c4acf3dfc|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:405:d9631bba7a89bb19,HumanEval/14,short,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=64|seed=0,64,True,HumanEval-MultiLineInfilling:405:d9631bba7a89bb19|deployable_grid|canvas=64|seed=0,64,True
HumanEval-MultiLineInfilling:4060:3eb912e9c5574122,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4060:3eb912e9c5574122|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4061:8163d9a3743d53fb|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4062:86b33366c6d946e7,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4062:86b33366c6d946e7|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4063:cbb73a59d0e08b70|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4064:25858cb237caeb6b,HumanEval/126,medium,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=128|seed=0,128,True,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=16|seed=0,16,True,HumanEval-MultiLineInfilling:4064:25858cb237caeb6b|deployable_grid|canvas=16|seed=0,16,True
HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4065:c32ffda53fe5241a|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4066:954d38a6b2d48738,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4066:954d38a6b2d48738|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4067:4d767609584b5b9a,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4067:4d767609584b5b9a|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4068:3646c72303b8a08e,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4068:3646c72303b8a08e|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4069:cb2002e7d7f97011|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:406:65005d50d810f5d5,HumanEval/15,long,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:406:65005d50d810f5d5|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4070:867809799b8a651a,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4070:867809799b8a651a|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f,HumanEval/126,long,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4071:e9fb93fdaab1591f|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9,HumanEval/126,long,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4072:0dfdbd0dd9248bf9|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4073:5c6fc17db2b49699|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=128|seed=0,128,False,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4074:4471f0b24e8f2149|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4075:8972e7baa091604e,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4075:8972e7baa091604e|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4076:b734d8129f52df31,HumanEval/126,extreme,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=32|seed=0,32,False,HumanEval-MultiLineInfilling:4076:b734d8129f52df31|deployable_grid|canvas=16|seed=0,16,False
HumanEval-MultiLineInfilling:4077:88fd8124f395d5da,HumanEval/126,short,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=64|seed=0,64,False,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=16|seed=0,16,False,HumanEval-MultiLineInfilling:4077:88fd8124f395d5da|deployable_grid|canvas=16|seed=0,16,False
